name,score,pattern
laso,78.0,CVCV
ldin,78.0,CCVC
loen,78.0,CVVC
meve,78.0,CVCV
naen,78.0,CVVC
natr,78.0,CVCC
noto,78.0,CVCV
ntan,78.0,CCVC
oges,78.0,VCVC
ojen,78.0,VCVC
omar,78.0,VCVC
omis,78.0,VCVC
onul,78.0,VCVC
onum,78.0,VCVC
onun,78.0,VCVC
onus,78.0,VCVC
onut,78.0,VCVC
opes,78.0,VCVC
ophe,78.0,VCCV
opon,78.0,VCVC
orur,78.0,VCVC
orve,78.0,VCCV
othu,78.0,VCCV
owhe,78.0,VCCV
peto,78.0,CVCV
pisu,78.0,CVCV
qahe,78.0,CVCV
qana,78.0,CVCV
qehe,78.0,CVCV
qihe,78.0,CVCV
qohe,78.0,CVCV
quhe,78.0,CVCV
rind,78.0,CVCC
rome,78.0,CVCV
rort,78.0,CVCC
roth,78.0,CVCC
rren,78.0,CCVC
rrer,78.0,CCVC
rres,78.0,CCVC
sece,78.0,CVCV
senc,78.0,CVCC
shan,78.0,CCVC
soen,78.0,CVVC
ssen,78.0,CCVC
taso,78.0,CVCV
thae,78.0,CCVV
thai,78.0,CCVV
thao,78.0,CCVV
thau,78.0,CCVV
theq,78.0,CCVC
thex,78.0,CCVC
thez,78.0,CCVC
thoa,78.0,CCVV
thoe,78.0,CCVV
thoi,78.0,CCVV
toge,78.0,CVCV
toha,78.0,CVCV
toho,78.0,CVCV
tope,78.0,CVCV
trea,78.0,CCVV
tter,78.0,CCVC
ttin,78.0,CCVC
uges,78.0,VCVC
ujen,78.0,VCVC
upes,78.0,VCVC
uphe,78.0,VCCV
upon,78.0,VCVC
uthu,78.0,VCCV
uwhe,78.0,VCCV
vaon,78.0,CVVC
veli,78.0,CVCV
veme,78.0,CVCV
verb,78.0,CVCC
verc,78.0,CVCC
verf,78.0,CVCC
verg,78.0,CVCC
verp,78.0,CVCC
verv,78.0,CVCC
vons,78.0,CVCC
waon,78.0,CVVC
weon,78.0,CVVC
wons,78.0,CVCC
xani,78.0,CVCV
xene,78.0,CVCV
yast,78.0,CVCC
yitu,78.0,CVCV
zuhe,78.0,CVCV
aneb,77.8,VCVC
anec,77.8,VCVC
anef,77.8,VCVC
aneg,77.8,VCVC
aneh,77.8,VCVC
anej,77.8,VCVC
anek,77.8,VCVC
anep,77.8,VCVC
anev,77.8,VCVC
anew,77.8,VCVC
aney,77.8,VCVC
atte,77.8,VCCV
ayen,77.8,VCVC
baru,77.8,CVCV
brat,77.8,CCVC
brel,77.8,CCVC
ceer,77.8,CVVC
ceor,77.8,CVVC
coar,77.8,CVVC
crea,77.8,CCVV
deas,77.8,CVVC
deit,77.8,CVVC
diof,77.8,CVVC
doen,77.8,CVVC
drea,77.8,CCVV
elal,77.8,VCVC
ensi,77.8,VCCV
erko,77.8,VCCV
erku,77.8,VCCV
erla,77.8,VCCV
esol,77.8,VCVC
esos,77.8,VCVC
esot,77.8,VCVC
esse,77.8,VCCV
eyen,77.8,VCVC
foen,77.8,CVVC
frea,77.8,CCVV
fuat,77.8,CVVC
gasi,77.8,CVCV
geal,77.8,CVVC
gent,77.8,CVCC
giat,77.8,CVVC
goat,77.8,CVVC
gont,77.8,CVCC
grea,77.8,CCVV
haso,77.8,CVCV
hink,77.8,CVCC
ione,77.8,VVCV
iseb,77.8,VCVC
isec,77.8,VCVC
isef,77.8,VCVC
iseg,77.8,VCVC
iseh,77.8,VCVC
isej,77.8,VCVC
isek,77.8,VCVC
isep,77.8,VCVC
isev,77.8,VCVC
isew,77.8,VCVC
isey,77.8,VCVC
isle,77.8,VCCV
iteq,77.8,VCVC
itex,77.8,VCVC
itez,77.8,VCVC
iyen,77.8,VCVC
jaon,77.8,CVVC
jeon,77.8,CVVC
jons,77.8,CVCC
juon,77.8,CVVC
kasi,77.8,CVCV
kerl,77.8,CVCC
kerm,77.8,CVCC
kiat,77.8,CVVC
lasa,77.8,CVCV
lcer,77.8,CCVC
lees,77.8,CVVC
lman,77.8,CCVC
loto,77.8,CVCV
maes,77.8,CVVC
meen,77.8,CVVC
mien,77.8,CVVC
moen,77.8,CVVC
mper,77.8,CCVC
ncer,77.8,CCVC
ndes,77.8,CCVC
nien,77.8,CVVC
nsan,77.8,CCVC
onso,77.8,VCCV
onta,77.8,VCCV
oure,77.8,VVCV
oyen,77.8,VCVC
paen,77.8,CVVC
patr,77.8,CVCC
peal,77.8,CVVC
pent,77.8,CVCC
prea,77.8,CCVV
qani,77.8,CVCV
qene,77.8,CVCV
raan,77.8,CVVC
rcer,77.8,CCVC
reil,77.8,CVVC
reim,77.8,CVVC
reir,77.8,CVVC
reol,77.8,CVVC
reos,77.8,CVVC
reot,77.8,CVVC
reul,77.8,CVVC
reum,77.8,CVVC
reun,77.8,CVVC
reus,77.8,CVVC
reut,77.8,CVVC
rles,77.8,CCVC
rmen,77.8,CCVC
rnin,77.8,CCVC
rorn,77.8,CVCC
rors,77.8,CVCC
rtan,77.8,CCVC
saen,77.8,CVVC
satr,77.8,CVCC
sesc,77.8,CVCC
sesk,77.8,CVCC
sesp,77.8,CVCC
shem,77.8,CCVC
shet,77.8,CCVC
sman,77.8,CCVC
soto,77.8,CVCV
tasa,77.8,CVCV
team,77.8,CVVC
tict,77.8,CVCC
tiel,77.8,CVVC
tiur,77.8,CVVC
toda,77.8,CVCV
todi,77.8,CVCV
tolo,77.8,CVCV
toso,77.8,CVCV
trat,77.8,CCVC
trel,77.8,CCVC
uyen,77.8,VCVC
varu,77.8,CVCV
waru,77.8,CVCV
yalu,77.8,CVCV
ahor,77.6,VCVC
anca,77.6,VCCV
atul,77.6,VCVC
atum,77.6,VCVC
atun,77.6,VCVC
atus,77.6,VCVC
atut,77.6,VCVC
basi,77.6,CVCV
biat,77.6,CVVC
blan,77.6,CCVC
boat,77.6,CVVC
bont,77.6,CVCC
buat,77.6,CVVC
chat,77.6,CCVC
citu,77.6,CVCV
ckin,77.6,CCVC
clan,77.6,CCVC
cond,77.6,CVCC
crat,77.6,CCVC
crel,77.6,CCVC
daso,77.6,CVCV
deve,77.6,CVCV
doto,77.6,CVCV
drat,77.6,CCVC
drel,77.6,CCVC
ehor,77.6,VCVC
erge,77.6,VCCV
erpe,77.6,VCCV
esam,77.6,VCVC
etel,77.6,VCVC
faen,77.6,CVVC
fatr,77.6,CVCC
fens,77.6,CVCC
fien,77.6,CVVC
flan,77.6,CCVC
foto,77.6,CVCV
frat,77.6,CCVC
frel,77.6,CCVC
grat,77.6,CCVC
grel,77.6,CCVC
hasa,77.6,CVCV
hice,77.6,CVCV
hile,77.6,CVCV
icis,77.6,VCVC
ihor,77.6,VCVC
indu,77.6,VCCV
intu,77.6,VCCV
jaru,77.6,CVCV
koat,77.6,CVVC
kont,77.6,CVCC
kuat,77.6,CVVC
lehi,77.6,CVCV
lend,77.6,CVCC
ltan,77.6,CCVC
meco,77.6,CVCV
miof,77.6,CVVC
moto,77.6,CVCV
naso,77.6,CVCV
ndan,77.6,CCVC
nesl,77.6,CVCC
neth,77.6,CVCC
niof,77.6,CVVC
ohor,77.6,VCVC
omit,77.6,VCVC
onsa,77.6,VCCV
orco,77.6,VCCV
otel,77.6,VCVC
ouhe,77.6,VVCV
pitu,77.6,CVCV
plan,77.6,CCVC
prat,77.6,CCVC
prel,77.6,CCVC
rasu,77.6,CVCV
rdes,77.6,CCVC
scan,77.6,CCVC
scor,77.6,CCVC
sebe,77.6,CVCV
sema,77.6,CVCV
seof,77.6,CVVC
sesw,77.6,CVCC
sies,77.6,CVVC
siin,77.6,CVVC
sper,77.6,CCVC
stas,77.6,CCVC
teed,77.6,CVVC
tiob,77.6,CVVC
tioc,77.6,CVVC
tiod,77.6,CVVC
tiog,77.6,CVVC
tioh,77.6,CVVC
tioj,77.6,CVVC
tiok,77.6,CVVC
tiop,77.6,CVVC
tiov,77.6,CVVC
tiow,77.6,CVVC
tioy,77.6,CVVC
todo,77.6,CVCV
topa,77.6,CVCV
torb,77.6,CVCC
torc,77.6,CVCC
torf,77.6,CVCC
torg,77.6,CVCC
torp,77.6,CVCC
torv,77.6,CVCC
tosa,77.6,CVCV
tsin,77.6,CCVC
uhor,77.6,VCVC
unor,77.6,VCVC
utel,77.6,VCVC
vasi,77.6,CVCV
viat,77.6,CVVC
voat,77.6,CVVC
vont,77.6,CVCC
wasi,77.6,CVCV
werl,77.6,CVCC
werm,77.6,CVCC
wiat,77.6,CVVC
woat,77.6,CVVC
wont,77.6,CVCC
wron,77.6,CCVC
yaon,77.6,CVVC
yeon,77.6,CVVC
yons,77.6,CVCC
zion,77.6,CVVC
afes,77.4,VCVC
alom,77.4,VCVC
anka,77.4,VCCV
anke,77.4,VCCV
anki,77.4,VCCV
beer,77.4,CVVC
beor,77.4,CVVC
caes,77.4,CVVC
dasa,77.4,CVCV
deen,77.4,CVVC
dico,77.4,CVCV
efes,77.4,VCVC
elar,77.4,VCVC
enic,77.4,VCVC
erlo,77.4,VCCV
feto,77.4,CVCV
fiof,77.4,CVVC
fuen,77.4,CVVC
gaen,77.4,CVVC
gatr,77.4,CVCC
gear,77.4,CVVC
gien,77.4,CVVC
glan,77.4,CCVC
goen,77.4,CVVC
ifes,77.4,VCVC
ilor,77.4,VCVC
jasi,77.4,CVCV
jerl,77.4,CVCC
jerm,77.4,CVCC
joat,77.4,CVVC
jont,77.4,CVCC
juat,77.4,CVVC
kaen,77.4,CVVC
katr,77.4,CVCC
kens,77.4,CVCC
kien,77.4,CVVC
lber,77.4,CCVC
ldes,77.4,CCVC
lela,77.4,CVCV
lmes,77.4,CCVC
lmin,77.4,CCVC
maor,77.4,CVVC
mats,77.4,CVCC
mber,77.4,CCVC
nasa,77.4,CVCV
nesm,77.4,CVCC
nesn,77.4,CVCC
olor,77.4,VCVC
omed,77.4,VCVC
onda,77.4,VCCV
ondi,77.4,VCCV
osor,77.4,VCVC
paso,77.4,CVCV
pear,77.4,CVVC
rber,77.4,CCVC
rdan,77.4,CCVC
rebr,77.4,CVCC
retr,77.4,CVCC
rink,77.4,CVCC
rkin,77.4,CCVC
rves,77.4,CCVC
saso,77.4,CVCV
slan,77.4,CCVC
smes,77.4,CCVC
smin,77.4,CCVC
snin,77.4,CCVC
stol,77.4,CCVC
stos,77.4,CCVC
stot,77.4,CCVC
ufes,77.4,VCVC
ulor,77.4,VCVC
usor,77.4,VCVC
vees,77.4,CVVC
xion,77.4,CVVC
yaru,77.4,CVCV
yuon,77.4,CVVC
zale,77.4,CVCV
zinu,77.4,CVCV
zono,77.4,CVCV
zori,77.4,CVCV
ador,77.2,VCVC
afor,77.2,VCVC
akes,77.2,VCVC
amor,77.2,VCVC
anko,77.2,VCCV
anku,77.2,VCCV
ansu,77.2,VCCV
aril,77.2,VCVC
arim,77.2,VCVC
arir,77.2,VCVC
baen,77.2,CVVC
batr,77.2,CVCC
bien,77.2,CVVC
boen,77.2,CVVC
buen,77.2,CVVC
cesl,77.2,CVCC
ceth,77.2,CVCC
cker,77.2,CCVC
code,77.2,CVCV
coma,77.2,CVCV
ctan,77.2,CCVC
deco,77.2,CVCV
efor,77.2,VCVC
ekes,77.2,VCVC
emor,77.2,VCVC
enul,77.2,VCVC
enum,77.2,VCVC
enun,77.2,VCVC
enus,77.2,VCVC
enut,77.2,VCVC
erfo,77.2,VCCV
ermi,77.2,VCCV
ermo,77.2,VCCV
erpa,77.2,VCCV
esic,77.2,VCVC
faso,77.2,CVCV
feal,77.2,CVVC
fent,77.2,CVCC
ftan,77.2,CCVC
futo,77.2,CVCV
gele,77.2,CVCV
giof,77.2,CVVC
goto,77.2,CVCV
hive,77.2,CVCV
icit,77.2,VCVC
idor,77.2,VCVC
ifor,77.2,VCVC
ikes,77.2,VCVC
ilis,77.2,VCVC
imor,77.2,VCVC
iohe,77.2,VVCV
jiat,77.2,CVVC
keto,77.2,CVCV
kiof,77.2,CVVC
knin,77.2,CCVC
koen,77.2,CVVC
kuen,77.2,CVVC
laes,77.2,CVVC
ldan,77.2,CCVC
lfin,77.2,CCVC
lkin,77.2,CCVC
lnin,77.2,CCVC
meli,77.2,CVCV
meme,77.2,CVCV
merb,77.2,CVCC
merc,77.2,CVCC
merf,77.2,CVCC
merg,77.2,CVCC
merp,77.2,CVCC
merv,77.2,CVCC
mico,77.2,CVCV
nico,77.2,CVCV
nkin,77.2,CCVC
odor,77.2,VCVC
okes,77.2,VCVC
olis,77.2,VCVC
once,77.2,VCCV
ondo,77.2,VCCV
orme,77.2,VCCV
pasa,77.2,CVCV
pele,77.2,CVCV
phan,77.2,CCVC
qion,77.2,CVVC
recr,77.2,CVCC
refr,77.2,CVCC
regr,77.2,CVCC
repr,77.2,CVCC
rice,77.2,CVCV
rile,77.2,CVCV
rnan,77.2,CCVC
rofr,77.2,CVCC
sasa,77.2,CVCV
seca,77.2,CVCV
selu,77.2,CVCV
skin,77.2,CCVC
taes,77.2,CVVC
tesq,77.2,CVCC
toga,77.2,CVCV
togi,77.2,CVCV
togo,77.2,CVCV
toka,77.2,CVCV
toke,77.2,CVCV
toki,77.2,CVCV
udor,77.2,VCVC
ufor,77.2,VCVC
ukes,77.2,VCVC
ulis,77.2,VCVC
umor,77.2,VCVC
vaen,77.2,CVVC
vatr,77.2,CVCC
vehi,77.2,CVCV
vend,77.2,CVCC
vien,77.2,CVVC
voen,77.2,CVVC
waen,77.2,CVVC
watr,77.2,CVCC
wens,77.2,CVCC
whan,77.2,CCVC
wien,77.2,CVVC
woen,77.2,CVVC
xale,77.2,CVCV
xinu,77.2,CVCV
xono,77.2,CVCV
xori,77.2,CVCV
xtes,77.2,CCVC
yasi,77.2,CVCV
yerl,77.2,CVCC
yerm,77.2,CVCC
yoat,77.2,CVVC
yont,77.2,CVCC
zata,77.2,CVCV
zona,77.2,CVCV
aati,77.0,VVCV
aghe,77.0,VCCV
aiti,77.0,VVCV
awes,77.0,VCVC
biof,77.0,CVVC
boto,77.0,CVCV
buto,77.0,CVCV
caor,77.0,CVVC
cats,77.0,CVCC
cesm,77.0,CVCC
cesn,77.0,CVCC
conk,77.0,CVCC
cour,77.0,CVVC
cuon,77.0,CVVC
duon,77.0,CVVC
eere,77.0,VVCV
eghe,77.0,VCCV
eiti,77.0,VVCV
enso,77.0,VCCV
enta,77.0,VCCV
erdu,77.0,VCCV
erfa,77.0,VCCV
erfe,77.0,VCCV
erfi,77.0,VCCV
ertu,77.0,VCCV
ewes,77.0,VCVC
fasa,77.0,CVCV
fico,77.0,CVCV
gaso,77.0,CVCV
guon,77.0,CVVC
haes,77.0,CVVC
hedl,77.0,CVCC
hedm,77.0,CVCC
hedn,77.0,CVCC
heds,77.0,CVCC
hedt,77.0,CVCC
henl,77.0,CVCC
henm,77.0,CVCC
henr,77.0,CVCC
hesr,77.0,CVCC
hial,77.0,CVVC
hitr,77.0,CVCC
hoes,77.0,CVVC
huon,77.0,CVVC
ighe,77.0,VCCV
inob,77.0,VCVC
inoc,77.0,VCVC
inod,77.0,VCVC
inog,77.0,VCVC
inoh,77.0,VCVC
inoj,77.0,VCVC
inok,77.0,VCVC
inop,77.0,VCVC
inov,77.0,VCVC
inow,77.0,VCVC
inoy,77.0,VCVC
isco,77.0,VCCV
iwes,77.0,VCVC
jaen,77.0,CVVC
jatr,77.0,CVCC
jens,77.0,CVCC
joen,77.0,CVVC
juen,77.0,CVVC
kaso,77.0,CVCV
keal,77.0,CVVC
kent,77.0,CVCC
koto,77.0,CVCV
kuto,77.0,CVCV
lelo,77.0,CVCV
lenk,77.0,CVCC
luon,77.0,CVVC
maan,77.0,CVVC
mpan,77.0,CCVC
muon,77.0,CVVC
noes,77.0,CVVC
nuon,77.0,CVVC
oghe,77.0,VCCV
oiti,77.0,VVCV
oore,77.0,VVCV
owes,77.0,VCVC
phem,77.0,CCVC
phet,77.0,CCVC
pons,77.0,CVCC
ptan,77.0,CCVC
puon,77.0,CVVC
qale,77.0,CVCV
qath,77.0,CVCC
qinu,77.0,CVCV
qith,77.0,CVCC
qono,77.0,CVCV
qori,77.0,CVCV
rebl,77.0,CVCC
recl,77.0,CVCC
refl,77.0,CVCC
renl,77.0,CVCC
renm,77.0,CVCC
renr,77.0,CVCC
repl,77.0,CVCC
resr,77.0,CVCC
rker,77.0,CCVC
rman,77.0,CCVC
rnen,77.0,CCVC
rofl,77.0,CVCC
rois,77.0,CVVC
roon,77.0,CVVC
rsan,77.0,CCVC
ruon,77.0,CVVC
seta,77.0,CVCV
suon,77.0,CVVC
thul,77.0,CCVC
thum,77.0,CCVC
thun,77.0,CCVC
thus,77.0,CCVC
thut,77.0,CCVC
tinl,77.0,CVCC
tinm,77.0,CVCC
tinr,77.0,CVCC
toba,77.0,CVCV
tobi,77.0,CVCV
tobo,77.0,CVCV
tobu,77.0,CVCV
toko,77.0,CVCV
toku,77.0,CVCV
tova,77.0,CVCV
tovi,77.0,CVCV
tovo,77.0,CVCV
towa,77.0,CVCV
towe,77.0,CVCV
towi,77.0,CVCV
towo,77.0,CVCV
tuon,77.0,CVVC
ughe,77.0,VCCV
uiti,77.0,VVCV
uwes,77.0,VCVC
vela,77.0,CVCV
viof,77.0,CVVC
voto,77.0,CVCV
vuon,77.0,CVVC
weto,77.0,CVCV
whem,77.0,CCVC
whet,77.0,CCVC
wiof,77.0,CVVC
woto,77.0,CVCV
wrea,77.0,CCVV
wuon,77.0,CVVC
xata,77.0,CVCV
xath,77.0,CVCC
xith,77.0,CVCC
xona,77.0,CVCV
yiat,77.0,CVVC
yuat,77.0,CVVC
zath,77.0,CVCC
zede,77.0,CVCV
zeru,77.0,CVCV
zith,77.0,CVCC
zoni,77.0,CVCV
zoro,77.0,CVCV
agor,76.8,VCVC
ajes,76.8,VCVC
andu,76.8,VCCV
antu,76.8,VCCV
arol,76.8,VCVC
aros,76.8,VCVC
arot,76.8,VCVC
baso,76.8,CVCV
besl,76.8,CVCC
beth,76.8,CVCC
chis,76.8,CCVC
ckan,76.8,CCVC
cohi,76.8,CVCV
daes,76.8,CVVC
deli,76.8,CVCV
deme,76.8,CVCV
derb,76.8,CVCC
derc,76.8,CVCC
derf,76.8,CVCC
derg,76.8,CVCC
derp,76.8,CVCC
derv,76.8,CVCC
dies,76.8,CVVC
diin,76.8,CVVC
edur,76.8,VCVC
egor,76.8,VCVC
ejes,76.8,VCVC
ensa,76.8,VCCV
erfu,76.8,VCCV
erga,76.8,VCCV
ergi,76.8,VCCV
ergo,76.8,VCCV
ernu,76.8,VCCV
ersu,76.8,VCCV
fear,76.8,CVVC
gasa,76.8,CVCV
gico,76.8,CVCV
hica,76.8,CVCV
hinc,76.8,CVCC
hisl,76.8,CVCC
hose,76.8,CVCV
icti,76.8,VCCV
igor,76.8,VCVC
ijes,76.8,VCVC
ilit,76.8,VCVC
inab,76.8,VCVC
inac,76.8,VCVC
inad,76.8,VCVC
inaf,76.8,VCVC
inag,76.8,VCVC
inah,76.8,VCVC
inaj,76.8,VCVC
inak,76.8,VCVC
inap,76.8,VCVC
inav,76.8,VCVC
inaw,76.8,VCVC
inay,76.8,VCVC
iral,76.8,VCVC
jeto,76.8,CVCV
jien,76.8,CVVC
joto,76.8,CVCV
juto,76.8,CVCV
kasa,76.8,CVCV
kico,76.8,CVCV
laor,76.8,CVVC
lats,76.8,CVCC
less,76.8,CVCC
lfer,76.8,CCVC
lind,76.8,CVCC
lker,76.8,CCVC
loes,76.8,CVVC
lsan,76.8,CCVC
masu,76.8,CVCV
naes,76.8,CVVC
nker,76.8,CCVC
nose,76.8,CVCV
nson,76.8,CCVC
ogor,76.8,VCVC
ojes,76.8,VCVC
olit,76.8,VCVC
qata,76.8,CVCV
qona,76.8,CVCV
regl,76.8,CVCC
rive,76.8,CVCV
role,76.8,CVCV
sege,76.8,CVCV
seha,76.8,CVCV
seho,76.8,CVCV
sepe,76.8,CVCV
shei,76.8,CCVV
sheo,76.8,CCVV
sheu,76.8,CCVV
shon,76.8,CCVC
sker,76.8,CCVC
snan,76.8,CCVC
soes,76.8,CVVC
span,76.8,CCVC
sses,76.8,CCVC
stib,76.8,CCVC
stid,76.8,CCVC
stif,76.8,CCVC
stig,76.8,CCVC
stih,76.8,CCVC
stii,76.8,CCVV
stij,76.8,CCVC
stik,76.8,CCVC
stip,76.8,CCVC
stiv,76.8,CCVC
stiw,76.8,CCVC
stiy,76.8,CCVC
swin,76.8,CCVC
taor,76.8,CVVC
tats,76.8,CVCC
thib,76.8,CCVC
thid,76.8,CCVC
thif,76.8,CCVC
thig,76.8,CCVC
thih,76.8,CCVC
thii,76.8,CCVV
thij,76.8,CCVC
thik,76.8,CCVC
thip,76.8,CCVC
thiv,76.8,CCVC
thiw,76.8,CCVC
thiy,76.8,CCVC
tiza,76.8,CVCV
tize,76.8,CVCV
tizi,76.8,CVCV
tizo,76.8,CVCV
toja,76.8,CVCV
toje,76.8,CVCV
tojo,76.8,CVCV
toju,76.8,CVCV
twin,76.8,CCVC
ugor,76.8,VCVC
ujes,76.8,VCVC
ulit,76.8,VCVC
vaso,76.8,CVCV
waso,76.8,CVCV
weal,76.8,CVVC
went,76.8,CVCC
wrat,76.8,CCVC
wrel,76.8,CCVC
xede,76.8,CVCV
xeru,76.8,CVCV
xoni,76.8,CVCV
xoro,76.8,CVCV
yaen,76.8,CVVC
yatr,76.8,CVCC
yens,76.8,CVCC
yoen,76.8,CVVC
zest,76.8,CVCC
abor,76.6,VCVC
akor,76.6,VCVC
arre,76.6,VCCV
avor,76.6,VCVC
awor,76.6,VCVC
ayes,76.6,VCVC
basa,76.6,CVCV
besm,76.6,CVCC
besn,76.6,CVCC
bico,76.6,CVCV
caan,76.6,CVVC
ciat,76.6,CVVC
coor,76.6,CVVC
cuat,76.6,CVVC
does,76.6,CVVC
duat,76.6,CVVC
ebor,76.6,VCVC
ekor,76.6,VCVC
enda,76.6,VCCV
endi,76.6,VCCV
erba,76.6,VCCV
erbi,76.6,VCCV
erbo,76.6,VCCV
erbu,76.6,VCCV
erva,76.6,VCCV
ervi,76.6,VCCV
ervo,76.6,VCCV
evor,76.6,VCVC
ewor,76.6,VCVC
eyes,76.6,VCVC
fele,76.6,CVCV
foes,76.6,CVVC
geer,76.6,CVVC
geor,76.6,CVVC
guat,76.6,CVVC
haor,76.6,CVVC
hats,76.6,CVCC
held,76.6,CVCC
hiar,76.6,CVVC
hism,76.6,CVCC
hisn,76.6,CVCC
huat,76.6,CVVC
iato,76.6,VVCV
ibor,76.6,VCVC
ikor,76.6,VCVC
inib,76.6,VCVC
inid,76.6,VCVC
inif,76.6,VCVC
inig,76.6,VCVC
inih,76.6,VCVC
inij,76.6,VCVC
inik,76.6,VCVC
inip,76.6,VCVC
iniv,76.6,VCVC
iniw,76.6,VCVC
iniy,76.6,VCVC
ishi,76.6,VCCV
isil,76.6,VCVC
isim,76.6,VCVC
isir,76.6,VCVC
ivor,76.6,VCVC
iwor,76.6,VCVC
iyes,76.6,VCVC
jaso,76.6,CVCV
jeal,76.6,CVVC
jent,76.6,CVCC
jiof,76.6,CVVC
kear,76.6,CVVC
knan,76.6,CCVC
lcan,76.6,CCVC
lcor,76.6,CCVC
lesh,76.6,CVCC
lnan,76.6,CCVC
lose,76.6,CVCV
lper,76.6,CCVC
luat,76.6,CVVC
mees,76.6,CVVC
mies,76.6,CVVC
miin,76.6,CVVC
moes,76.6,CVVC
muat,76.6,CVVC
ncan,76.6,CCVC
ncor,76.6,CCVC
neis,76.6,CVVC
nerd,76.6,CVCC
nies,76.6,CVVC
niin,76.6,CVVC
nuat,76.6,CVVC
oato,76.6,VVCV
obor,76.6,VCVC
ofri,76.6,VCCV
okor,76.6,VCVC
oneb,76.6,VCVC
onec,76.6,VCVC
onef,76.6,VCVC
oneg,76.6,VCVC
oneh,76.6,VCVC
onej,76.6,VCVC
onek,76.6,VCVC
onep,76.6,VCVC
onev,76.6,VCVC
onew,76.6,VCVC
oney,76.6,VCVC
osis,76.6,VCVC
ovor,76.6,VCVC
owor,76.6,VCVC
oyes,76.6,VCVC
paes,76.6,CVVC
peer,76.6,CVVC
peor,76.6,CVVC
piat,76.6,CVVC
poat,76.6,CVVC
pont,76.6,CVCC
puat,76.6,CVVC
qede,76.6,CVCV
qeru,76.6,CVCV
qoni,76.6,CVCV
qoro,76.6,CVCV
rais,76.6,CVVC
rcan,76.6,CCVC
rcor,76.6,CCVC
rect,76.6,CVCC
reft,76.6,CVCC
rger,76.6,CCVC
rial,76.6,CVVC
ritr,76.6,CVCC
rkan,76.6,CCVC
rmes,76.6,CCVC
rmin,76.6,CCVC
roft,76.6,CVCC
roit,76.6,CVVC
rorl,76.6,CVCC
rorm,76.6,CVCC
rper,76.6,CCVC
ruat,76.6,CVVC
saes,76.6,CVVC
snen,76.6,CCVC
sose,76.6,CVCV
suat,76.6,CVVC
teom,76.6,CVVC
teur,76.6,CVVC
tixa,76.6,CVCV
tixe,76.6,CVCV
tixi,76.6,CVCV
tixo,76.6,CVCV
tixu,76.6,CVCV
toji,76.6,CVCV
toya,76.6,CVCV
toye,76.6,CVCV
toyo,76.6,CVCV
tuat,76.6,CVVC
uato,76.6,VVCV
ubor,76.6,VCVC
ukor,76.6,VCVC
usis,76.6,VCVC
uvor,76.6,VCVC
uwor,76.6,VCVC
uyes,76.6,VCVC
vasa,76.6,CVCV
velo,76.6,CVCV
venk,76.6,CVCC
vico,76.6,CVCV
vuat,76.6,CVVC
wasa,76.6,CVCV
wico,76.6,CVCV
wuat,76.6,CVVC
xest,76.6,CVCC
yeto,76.6,CVCV
yien,76.6,CVVC
yoto,76.6,CVCV
yuen,76.6,CVVC
zanu,76.6,CVCV
zeno,76.6,CVCV
zora,76.6,CVCV
abre,76.4,VCCV
ajor,76.4,VCVC
alil,76.4,VCVC
alim,76.4,VCVC
alir,76.4,VCVC
aram,76.4,VCVC
astu,76.4,VCCV
azin,76.4,VCVC
casu,76.4,CVCV
chit,76.4,CCVC
daor,76.4,CVVC
dats,76.4,CVCC
dose,76.4,CVCV
ebre,76.4,VCCV
ejor,76.4,VCVC
ence,76.4,VCCV
endo,76.4,VCCV
esne,76.4,VCCV
etil,76.4,VCVC
etim,76.4,VCVC
etir,76.4,VCVC
etre,76.4,VCCV
ezin,76.4,VCVC
faes,76.4,CVVC
fies,76.4,CVVC
fiin,76.4,CVVC
fose,76.4,CVCV
helk,76.4,CVCC
hime,76.4,CVCV
ibre,76.4,VCCV
ijor,76.4,VCVC
irar,76.4,VCVC
isme,76.4,VCCV
isur,76.4,VCVC
izin,76.4,VCVC
jasa,76.4,CVCV
kele,76.4,CVCV
knen,76.4,CCVC
laan,76.4,CVVC
lfan,76.4,CCVC
lkan,76.4,CCVC
lnen,76.4,CCVC
mehi,76.4,CVCV
mend,76.4,CVCC
mose,76.4,CVCV
naor,76.4,CVVC
nats,76.4,CVCC
nedr,76.4,CVCC
nerk,76.4,CVCC
nkan,76.4,CCVC
ntat,76.4,CCVC
ntof,76.4,CCVC
obre,76.4,VCCV
ofol,76.4,VCVC
ofos,76.4,VCVC
ofot,76.4,VCVC
ojor,76.4,VCVC
onca,76.4,VCCV
orne,76.4,VCCV
otil,76.4,VCVC
otim,76.4,VCVC
otir,76.4,VCVC
otre,76.4,VCCV
ozin,76.4,VCVC
qest,76.4,CVCC
rand,76.4,CVCC
reab,76.4,CVVC
reac,76.4,CVVC
read,76.4,CVVC
reaf,76.4,CVVC
reag,76.4,CVVC
reah,76.4,CVVC
reaj,76.4,CVVC
reak,76.4,CVVC
reap,76.4,CVVC
reav,76.4,CVVC
reaw,76.4,CVVC
reay,76.4,CVVC
reic,76.4,CVVC
rekn,76.4,CVCC
rept,76.4,CVCC
rewr,76.4,CVCC
rfin,76.4,CCVC
rica,76.4,CVCV
rinc,76.4,CVCC
risl,76.4,CVCC
rlan,76.4,CCVC
rove,76.4,CVCV
